type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
red,7.033907391167826,0.4788682459349326,0.19190630779727158,7.463460884339464,0.11516907771148649,10.502213972171159,46.625712547055414,0.9982464148485953,3.1384565111917704,0.5736764060858645,10.203841543657294,3
red,5.879021808159325,0.4291113036421162,0.17720692473488253,1.895076041489001,0.09024605168615864,14.063209384730413,77.73755939641333,0.9963224086731881,3.1507319277686117,0.7059302411796646,9.28901874224242,3
red,6.3683698081720195,0.5718712706279331,0.17084692151332365,3.1734788895222183,0.0782595353531287,16.90977632552394,60.59434634565946,0.9939867625591976,3.2082959771810806,0.6459199456607938,10.35528236052285,3
red,5.926611969766615,0.5910324587073534,0.1897773219724232,3.254785965662491,0.06291302893613786,1.0,26.460440510877163,0.9968270671598739,3.219939973018817,0.5558878528118993,11.700665533710124,3
red,7.211927095140255,0.528170791402561,0.1910761352875815,0.5,0.07317591992832059,1.0,78.75950856566041,0.9963434714436231,3.458382426616793,0.7185205856215571,9.860146341577558,3
red,6.386042814845037,0.6092113827923923,0.28473728409601873,2.7477246907630866,0.05906198338117952,11.980249477518054,11.178050513101919,0.998314743133746,3.1091044173997227,0.4960518793933113,10.371762738157809,3
red,7.617011487057361,0.535882423276044,0.18702978436226586,1.086962595351464,0.08220915618099361,19.743859386160523,52.1530140245338,0.9960988192512477,3.2850623795605043,0.707637085228094,11.415127690227433,3
red,7.52540086929938,0.6551658251706298,0.27004674223691555,5.269375967700432,0.0851967360454088,18.60241417576264,76.7338988333124,0.9962138584885448,3.2043344569745913,0.5561335791990475,12.184130361354644,4
red,7.250455244296037,0.5275458181611116,0.29291364598975184,1.9920283578159865,0.03904171516110205,23.927804352327264,66.26273652293875,0.9987197567999856,3.5143105899786953,0.6836005684464468,9.658902242229837,3
red,5.38659223134359,0.5961499774895075,0.20015574554544996,0.9449283878515102,0.08042232640049637,28.010764648176135,92.51978671121331,0.9993326215877675,3.331448592228999,0.7793401499201711,10.530108057329814,3
red,6.969045683322691,0.6978839173362138,0.2707100940330716,2.063001327844353,0.09303818974360606,19.96433327844699,67.45671314830818,0.9985188880513104,3.236671446069374,0.699113679957813,9.683708338707191,3
red,7.361199243679143,0.8571668882910293,0.3942015292356865,2.83312211618125,0.08338575557605286,14.801377300907436,55.23035146135503,0.9990755801467724,3.413983604223056,0.5836990365259196,9.603612167186807,3
red,7.4906471888026465,0.4992356807369393,0.2864043171369687,1.3801888588764926,0.060961046243788036,4.6854219819216105,97.45383204354792,0.99790841267079,3.302425063290119,0.64014838983605,9.843143867200444,3
red,6.175891387595685,0.5535492229912901,0.20776164609120717,2.394674441314519,0.10542850617972051,5.539322204225217,50.65038883010738,0.9985407079067141,3.221507652188058,0.6066736685315068,9.61541943588439,3
red,7.017797379172856,0.5160164302200065,0.25467835111366827,0.5,0.06612524992305437,10.328295284251356,56.68691785043945,0.9987565097904504,3.5215738425066134,0.5272528947527947,8.539036108266382,3
red,6.617184737554688,0.6784328321769275,0.18496463737662705,2.0494931061818424,0.05548503500380451,17.674866066393925,45.527809733902885,0.9978075197825572,3.3986503674457467,0.5337009935262984,8.5,3
red,6.752930208459521,0.48519006942824366,0.2821708973889123,4.051345752172855,0.058436531354653924,17.20735533190466,51.773591806022665,0.9971258656724478,3.5506573232984917,0.6469565844194873,9.519302708406638,3
red,8.248718898708864,0.5515642954406913,0.33059593115578734,6.43834455133622,0.07976022776523845,15.042437559381248,77.58007983980791,0.9972843109529776,3.4652867385706028,0.695505417890668,10.364845795912066,3
red,6.753972259734483,0.597039871676249,0.19296445641981877,3.913029735419588,0.09970769773181551,13.472773420453976,74.30460916369327,1.0018097052348303,3.408398537159878,0.4687127394070324,11.425601510934039,4
red,7.373982636043584,0.5021321460520256,0.24288449317757443,3.0438677197838566,0.10335955234937916,21.304962543040656,70.89706106305862,0.9970273560600521,3.312519182424775,0.6352969091365389,9.71572014149452,3
red,8.10751189390654,0.5042674957690818,0.3509836912842972,4.867531715868871,0.08424129926968203,17.083324311070847,52.63262970231531,0.9965263836731038,3.131072102778651,0.6922088942570644,10.071444939573672,3
red,6.933119653805359,0.5524377111878135,0.21932114326458552,4.538217319920154,0.05617193570493087,17.97846801858101,81.28293380383653,0.9962714806393987,3.398711957983325,0.6530136923492202,10.882795402224332,3
red,7.3106384403326725,0.38995597596626397,0.2753682002408196,5.827685403213749,0.06690633089275266,18.08437119064361,33.57428578150223,0.9969333107264586,3.3037733133450993,0.5434199758912742,10.9606163524148,3
red,7.4883713145995845,0.45545217829266654,0.17630953599561777,4.665311707697711,0.062084562899625176,9.537070437310355,52.28913141226453,0.9974884173706439,3.3937699983158014,0.7439489696018535,10.123052533102085,3
red,7.45102541940405,0.5586965912206825,0.19305713782056258,2.2642728372970002,0.07646937654171003,4.691624790838272,49.238279109551414,0.9947377384484761,3.2918483047715186,0.5222893282337896,10.183202033766737,3
red,6.4199553388658455,0.6148230636341999,0.21812294483486883,3.0168952252684837,0.044552532919291656,19.911277930743175,52.588358791185456,0.9930388635731882,3.190247131053856,0.7056652016101062,12.070200353315297,4
red,7.460912184301606,0.5814240014046407,0.43410560185714353,2.8583225099950655,0.08225500157744634,19.167273690922375,71.84123249469025,0.9975905004646262,3.1431122768684627,0.7993706053475416,9.907703841833547,3
red,8.48705873739323,0.4226031305160605,0.22727598869307816,3.104278407010316,0.09293088798573783,12.799739390687327,49.065746798459834,0.993787893698912,3.397517240760997,0.44095487131750144,9.755429589834216,3
red,6.162284257497214,0.5536213708240002,0.21760330511443018,2.9006421780802705,0.07704666624614778,10.842590671515518,44.40637758014856,0.9975174373988783,3.4859210354318075,0.6669891140598332,8.642521509780465,3
red,8.08750615041728,0.6798437640506176,0.21494451772182888,0.9351424043904843,0.08922785252772143,37.78424050275165,123.49315296730799,0.9972812402545728,3.2503632280900696,0.6724434472249715,10.659580983539005,3
red,7.495483220557265,0.6555865511991322,0.24675181167533816,0.5,0.06125105664291897,7.407909561507756,71.90039226738469,0.9993058133990803,3.3610939962600765,0.6637883513183042,9.977102857896652,3
red,6.886823684714223,0.5921252138472165,0.312474409468234,1.1566427762607052,0.050926811788690976,12.824558994853806,86.50027095899826,1.0003403934609283,3.4996717456765594,0.5659837427541645,12.105518866943932,3
red,9.000333237073939,0.5112630124901796,0.2751592349602824,0.5,0.06727967438865458,17.65509378102412,68.37217219419355,0.9977353441224116,3.168974577585448,0.6107332097406467,9.907399327430348,3
red,8.00980776966777,0.6631216370952205,0.42462517397603167,2.635918214764817,0.10316117305178249,3.4576942364641905,72.45787481043088,0.9958921110500546,3.2427056968786934,0.5039805713760497,11.030526487655589,3
red,6.440568878315822,0.5421071018790053,0.2771035557386328,2.5090727763064735,0.10061809287377964,16.172359666730955,81.51156598407083,0.9946504216359495,3.1265942374660325,0.6542718485480726,11.149097157356367,3
red,7.459612983017171,0.4830751597525981,0.37579233194852557,0.5,0.07088076318960823,32.977491208578336,106.9764350869792,0.995416466581995,3.4692768832870353,0.6940287639732378,11.84877830922487,3
red,7.861351666936149,0.5197813764838211,0.28213688928198877,3.876336334255879,0.10409254155131764,24.338681984535334,121.45667449167749,0.9970799548355281,3.332651990769902,0.5757641244075264,8.952374568396998,3
red,7.248974299719401,0.7448345291774152,0.30844651987579585,4.233716169430442,0.07351829419427613,21.322003356199403,66.54065565347823,0.9928612869462863,3.2247668919324703,0.550146127419651,11.767802690612456,3
red,7.946328213756165,0.6220180038201693,0.14451200482293491,2.691703578186521,0.11025341773681223,20.924279289453853,75.87202486705449,0.9971504904786294,3.046827100468998,0.5945910728718775,10.248340281852602,3
red,7.346786143880468,0.7159247053047705,0.2498352441488657,5.835332603693065,0.08966717384315384,16.11964216546674,64.86614136754557,0.9969758864515152,3.2668660530374005,0.6401780754385297,10.133159019011053,3
red,7.933798048667462,0.5520663686690632,0.25448418074969614,6.243331087571571,0.07097485927917295,24.583929595630924,4.049302612785983,0.9982888870748889,3.4424077170485687,0.6469249108128632,9.931574233839507,3
red,8.550818073324923,0.6938149339185142,0.2405634394482023,0.5,0.09591884504978286,13.441382334614184,35.301627350574954,0.9963307658569246,3.249690054047279,0.6306879939880341,9.848751914962309,3
red,6.859470199195478,0.5398495956381923,0.08776970982473065,4.573410287602121,0.06451834625508243,10.771934533025668,60.95681293251326,0.9972040957966877,3.2305563753498143,0.6475908339879393,9.898489781420206,3
red,7.562510888311688,0.5842572630967169,0.33044995694981255,3.381695757427573,0.06129500149160639,16.02042674246499,78.5124766576626,0.995527736581672,3.389332413305814,0.5120908741469066,8.5,3
red,7.029353938769268,0.8486350259955693,0.22902797362542548,3.3366395530934474,0.05098888962941152,24.056966040695844,62.36926388820946,0.9960719401316068,3.1101506706863544,0.3727000050111025,10.734577730611653,3
red,7.501814728980665,0.6767148632299618,0.22495429422029475,4.3688950352929705,0.08517169418282997,18.30425590751814,90.85786212791866,0.9934535313076249,3.301685030894417,0.7013038894185913,10.296462223198956,3
red,6.450244377719889,0.5498829624672308,0.23958628311678737,1.061664408083173,0.07893681908452639,21.74538947061455,97.27810481585992,0.9972472796651239,3.3830720835618338,0.7802941491129485,9.304930632797095,3
red,6.936558722797862,0.591518096097328,0.24175366489004507,1.315255133549956,0.07845773478505255,1.0,42.5976141080851,1.00009748200165,3.1778462599926396,0.5015620606295461,10.17278835300777,3
red,7.243043221756403,0.6326223420885644,0.29256787366310005,0.8466557758093303,0.07180295738061253,26.930573955749928,105.28729221087315,0.9973252707847137,3.170465969344984,0.5752595478183854,12.483371870195892,3
red,8.119011097680326,0.7210457589515904,0.15831741987477888,0.9901952532753564,0.10875769358164442,38.40601724296256,123.32558323549584,0.9977316713261822,3.3309662902165496,0.6700463437673875,10.607080053435528,3
red,8.316177605963306,0.551086690832985,0.18551663544664027,2.302976531641685,0.0715278808914679,28.349040505613562,87.52889916691444,0.9950367391550385,3.2792621251200966,0.7341215220940207,9.85583561721062,3
red,6.3411777660125965,0.4258680915395521,0.28325066367195195,0.5,0.06553175118425156,11.82380064514849,42.09544704764263,0.9998625887312912,3.2589641338863196,0.7041541118817441,11.907504598708012,3
red,6.764286107210361,0.5720358186873692,0.2716466249056291,0.5,0.10492224625470956,6.515567176457871,85.79751205596818,0.9954659746918351,3.3250021335982693,0.7659068166173508,9.456911565201576,3
red,7.917522738058738,0.6015385457163757,0.2298676152873014,3.655056578121739,0.10842567533939007,17.774642325399846,64.42106884780597,0.9986035479679299,3.327302114591923,0.6351666371704437,10.08464524876675,3
red,5.806064172660404,0.610953796873524,0.21408700754872143,2.358074569620393,0.08677717566360063,5.13024137511389,47.50953398140064,0.9972146706140134,3.1563284756332375,0.6810685412166825,9.694230895629495,3
red,7.029464108038106,0.7316690136182662,0.19324602374640587,3.2659095817961603,0.04519944399722422,22.256715418156027,74.52599313609176,0.9950817778583292,3.1949408742111105,0.6807895372274673,10.003483608482366,3
red,7.322170459463929,0.6316687078305928,0.2553315868883465,0.5,0.06800578019502246,9.745895416226903,48.94185567840033,0.9990543629846322,3.36110900056883,0.5980341811374092,10.949430016945497,3
red,8.405611981829455,0.6812916971635985,0.3544585978553155,0.932293467679741,0.0922580629843811,24.606636788896225,96.01524715120937,0.9970307587107493,3.4613078028998134,0.7582656625101298,10.801797457115834,3
red,7.951523120456605,0.48988863060751975,0.17535593988967585,1.3891546945205402,0.08035447018409536,28.621361149072946,94.13584163554387,0.9973574440571883,3.49598321663461,0.7015035781439544,9.520394281263236,3
red,7.138229263822242,0.6867901488424548,0.38186544373201303,2.5650696295141917,0.11108151156244443,1.0,75.35831629207932,0.9979042809353107,3.1682797962677514,0.7362942205749595,10.108144609504189,3
red,7.105139284720033,0.8096219831656284,0.3275185172304343,1.3274316566917257,0.05266170941417814,17.927780108472906,79.53495274062375,0.9969569863378189,3.4573436950637957,0.6020842833987597,10.317472879479597,3
red,7.19984367958566,0.6772909290250178,0.2237629010152049,4.3664292530128535,0.09356761950655527,8.017187919320428,42.12387316568735,0.9962425722871882,3.407390407596746,0.7413416113638798,9.835068077682662,3
red,8.618823520364929,0.6253555719940718,0.3226459900370469,2.383447767533097,0.0674593348064823,1.0,47.80734443017218,0.9979323458645147,3.2900134727180026,0.5369833857435988,10.198294944975068,3
red,7.057580045941706,0.6153988188407743,0.14272772665103303,2.5340283211951626,0.10646082836542095,8.826570844740383,76.33416417450019,0.9961904854818777,3.367239605776117,0.6788474523295123,9.529830359522476,3
red,7.1570556893082165,0.7787142239026004,0.12147400438710074,2.5270763459850047,0.07849766074510504,12.810661203008546,54.67182934391883,0.9971307029551968,3.4181081388910313,0.38408681355076596,9.516122824370408,3
red,7.682071253828212,0.5072818516609137,0.15681741950790562,3.9159708988682334,0.1006129159945451,25.336872412069482,133.73633202593396,0.9956646314732653,3.560726296562067,0.5413051226710888,10.276752084699972,3
red,7.303383643930836,0.5888897642045949,0.22722028277486467,1.556758575572054,0.06704941827832711,1.0,46.153955441059786,0.9940198098829687,3.1376773904053503,0.7123827955837586,9.225961984120197,3
red,7.242172617627422,0.6460207592938213,0.2339672024840255,4.744787564546572,0.051810023769220954,25.508125871575025,63.78033867613822,0.9956536528666785,3.384201198265102,0.596035490349517,10.640877018393546,3
red,6.508746285479155,0.6744001107813199,0.2187886066285864,3.4201172053786206,0.05779233828070632,35.180629118827056,108.15868395168519,0.9960097163281997,3.274019560851522,0.6571594917183329,10.043912955853424,3
red,7.390782825569162,0.5562672094291614,0.26795381524518047,2.808073873096661,0.06786601915788548,20.97441065916965,85.92916549334873,0.9970296148503158,3.2640589902617623,0.4812608303937774,9.333972369279834,3
red,7.045135021620465,0.6307321394727236,0.08918768738250557,2.5834729750957477,0.05950372719927817,20.459412497223738,69.90089812507463,0.9993688025993751,3.465531244070622,0.7917167743328941,9.635023312997923,3
red,8.332902220952178,0.5722078518648878,0.2996279525081236,3.5406079357652596,0.1040092266990436,14.865773829467104,60.260889831505516,0.9936210597052301,3.416661442388683,0.6984948389496157,9.766015337081898,3
red,7.922470802160931,0.612047113280128,0.1464559536886135,4.530783075858105,0.10677820912403582,3.249597641546938,61.77965978624556,0.997257188903603,3.143956533896718,0.6375548748720513,10.07596868280944,3
red,7.380685109592054,0.5867908459626104,0.20713195158197442,4.391055100769984,0.08546092958512186,20.348273272674973,87.05893033277114,0.9925761480605092,3.252858411913951,0.6807940995037727,10.342740928288318,3
red,7.934704818613875,0.485840632214445,0.22697196269656006,3.251720315621752,0.059316098296715455,18.84027484193467,84.09455455587434,0.9949082732503078,3.328860032963257,0.6721830849580531,10.02835768747454,3
red,7.128104358629481,0.5978886414976553,0.16750314906060138,4.25343750987457,0.07763258493673453,22.315929097038577,66.28268160720398,0.995985866769937,3.084961457523381,0.7786422270236552,9.385959284409793,3
red,8.241701086741557,0.6877151522061835,0.15032002650899295,2.7367163714870806,0.0662804917798436,40.68840348853762,99.32666785750642,0.9924938565956012,3.423528631486435,0.6610464030178305,11.62540650256982,3
red,7.395680351462699,0.5032981708458326,0.1795134667828554,5.004980398626546,0.10908148923648497,22.27780940028054,89.1568459005178,0.9932845602691914,3.283977120724428,0.49598784155320813,11.112100623280693,3
red,7.8667058833443315,0.5758908251225165,0.2590461086287057,2.446786985580469,0.08631887029416385,19.25711679562172,84.55652086329943,0.9973080852326844,3.319298423534248,0.6150202151472329,10.33887722170078,3
red,6.36728540374121,0.6664780064457149,0.30719857432475506,0.5,0.0897887308027937,30.619313213697666,18.892584793796928,0.9971555184870127,3.345050579966245,0.7656810701549797,11.156783670796548,4
red,7.677344039102744,0.49301348932528266,0.3051388142163157,5.175765133904692,0.07200633762553701,1.5478394072999997,33.742569439045454,0.9967724227313751,3.5637617787348908,0.695761825428713,10.549007844105514,4
red,6.049436706106767,0.6182638337508158,0.1804407169383607,2.7157021760506237,0.03977356789163384,3.572973920667728,38.05566475275194,0.9953925514965409,3.3006484306906443,0.5988646530745677,9.979257797436192,3
red,5.771736844048054,0.49398701810465634,0.1966738281430436,0.5,0.06457731300466922,11.247935066542516,56.64142839216227,1.0013087406605756,3.2421605302947296,0.6997401524133363,10.3136503810846,3
red,7.156418497830851,0.7134630500833774,0.18635174682800576,2.103552585534435,0.0576673564241163,8.450707316269153,62.03243628613001,0.9966775070438572,3.5536872273810305,0.6514303010854833,12.821475474614433,3
red,6.680057913921124,0.8312821381879862,0.2959849849677182,0.7323328469794292,0.0874050960693615,21.939333614115817,90.36802155403595,0.9952757782683931,3.2207747960198594,0.6996675668876952,11.195387633811288,3
red,7.531242236569779,0.8022255284245764,0.09700638555851585,6.700418766598772,0.08193080551564091,11.825587830901984,74.17929326715144,1.0003567969923024,3.217342520039894,0.48480286617574087,11.243046599054928,4
red,9.195805301188841,0.5780819322226862,0.3590671408465783,3.49536989516668,0.0639674540378486,32.399338409935794,79.86028533286711,0.998228619146566,3.0892942382686526,0.5521893981639929,9.846969613854387,3
red,6.734621454870335,0.6740199128740626,0.22121560997682693,0.5,0.07222782204979372,30.20447420011998,80.6673202738172,0.9962581187502608,3.4559131233131066,0.7052100427705832,10.813422957143343,3
red,6.900845130844876,0.6120997728500156,0.19731801089596934,3.592329092737728,0.11132953504377992,22.700710469588444,107.8831094793752,0.9993853661532175,3.3357891328426272,0.6182328843981427,12.424003575506356,4
red,7.56432315685176,0.6102105896069284,0.2871563036726051,1.7025200903574955,0.06081313881276362,11.140082168441996,48.88480488839123,0.997313334571028,3.3653916725472888,0.6744269647839978,10.644541516961198,3
red,7.7944106331298855,0.754775706093783,0.3426095244085082,6.333566671800305,0.0616409159274175,21.16950560834556,77.25928952262103,0.9982862741167623,3.3200928662533373,0.8316222645134222,11.272220744332524,3
red,7.258875147275393,0.4680820423815846,0.2874066605507941,0.5,0.07543315428225776,23.110593437460867,104.42057616895703,0.9974696087323841,3.2753822113960585,0.6095461362382457,11.451128840133455,3
red,7.235255735797427,0.7055294597466115,0.34421955658548903,0.5,0.0660172614174212,4.3342835451363655,61.252767561011204,0.9949431493131421,3.178907191206301,0.6636536299704323,10.8547185665008,3
red,7.961970364096436,0.5951024004844265,0.27074870533230133,2.631738359455843,0.0714250528716829,18.487797319469205,27.617481395535112,0.9989424092757577,3.179606762720608,0.5855451978375925,11.759374935232245,3
red,7.815926109627119,0.7408540620604143,0.3583710884566187,1.8039453009005617,0.090628974079283,22.061137861208042,79.55969058413007,0.9973209162746325,3.359661498589894,0.5789190998834042,10.45311782426678,3
red,6.57305933434105,0.6187233368899443,0.3596128030894957,1.6668285302026455,0.11464448289798104,17.16463706248703,59.417532379771686,0.9949812142492526,3.3139392140563677,0.6327212349800893,10.712009250299912,4
red,7.336654945107327,0.5327328005473815,0.2520416968534348,0.5,0.04441012185427889,30.711101324552068,78.4490774493564,0.995474156166338,3.537774714550706,0.49798141190085565,9.62030299597653,3
red,7.42822947892918,0.6277140376751383,0.37513647103415626,3.3536187023948916,0.07963511298147756,27.14163001128451,98.1619018723098,0.9989106974092768,3.1828037914967346,0.43428458482266674,12.790268361396617,3
red,6.556412302360712,0.6735967095029683,0.27317869610507983,5.846690295685214,0.08082877045930785,6.744176241285796,66.1348608122756,0.9962612543211452,3.223336760128292,0.7735096969555958,10.52449901302823,3
red,7.6078712805394915,0.6035763674111194,0.2669514576241622,0.5,0.07832135784854995,16.244823387674685,60.96399328413763,0.9970928598427671,3.144184028165634,0.6299091355591312,10.336677752351386,3
red,6.7136348182587655,0.6488038276556598,0.1862821063642085,4.842447374845758,0.07625778089651933,6.644739914553668,74.48493029566434,0.9983090563224266,3.5002432480337373,0.749883012174287,11.576542580001819,3
red,8.177653366333635,0.5478324824298016,0.23689759953702447,1.3625662864919041,0.07319259088189749,20.7955594735593,79.50112406715186,0.9972566595234392,3.112744113757709,0.651985938512727,9.75651427839416,3
red,7.554196730084058,0.38661160991549265,0.32220661966748665,7.198010544044491,0.1000838563283978,6.328517957088312,58.43133774262735,0.9939467872905373,3.4102334627542206,0.6546026602213245,10.223782701794564,3
red,7.471445188615241,0.6900023583773341,0.15498824722108756,3.3720158420976816,0.07069724743955305,24.233112715061345,80.2532720497424,0.9982748177235439,3.5091625664205908,0.7055815667798173,9.470615681420682,3
red,6.927177317714981,0.6699159736184288,0.311969920746022,2.1243112573082925,0.07745368135351853,18.881451149577252,73.94374630514378,0.9988767603295664,3.2749633511924814,0.7102356215177077,10.250043964005462,3
red,7.305112140897845,0.6148178384614333,0.2878892761015571,4.7107635317764505,0.07999772668137742,24.70834585877797,67.9178624406891,0.9987332857565311,3.4033521211116193,0.5224431641891154,9.852134844123302,3
red,5.801802965674357,0.6068410562210323,0.28220491330000963,3.552056901499446,0.0821499116144375,13.549153831227146,54.367153107675996,1.0002336241920082,2.980170163653318,0.7581084260642659,10.754218853610217,3
red,6.494874023581554,0.7036295769354737,0.08348062436608261,1.3150880480350087,0.07658272446494156,1.0,51.50322762234204,0.9977285586409884,3.2384775149882694,0.5451954077518303,10.10547359986678,3
red,7.690271839351004,0.5542893274523439,0.2517405664292321,3.92043388657795,0.09998491832198775,32.65835181789693,63.573466969989305,0.9985540701833623,3.0498149208020386,0.65993031509773,9.648344362223218,3
red,5.697146366542285,0.5293465934641481,0.31186080061527655,1.4786082593097787,0.07982642405946364,13.274314914700955,38.0966424993662,1.0001785972673576,3.321372292881813,0.8898129622549031,9.943062177608496,3
red,8.07728681718493,0.5811450130504013,0.1989636034465455,0.5,0.08348121770538738,28.766900618169124,104.78512009743758,0.9964185442659345,3.297228813215393,0.6479163013105215,10.11273643566477,3
red,6.003122819700874,0.7189097188551532,0.26722453592782264,6.563184386494814,0.07897093693115331,19.30182337059869,64.50797114415693,1.0004727494006782,3.181840147549738,0.8029729429626645,9.731909452773193,3
red,8.005390802131414,0.4612887095735515,0.06975413847454245,1.8008337985164045,0.05993951157126127,21.739123153554203,71.25907891035651,1.0004692925673189,3.4360612768238825,0.6061352245451994,11.135627568658341,3
red,6.723602373696541,0.7191829992614008,0.3137114429030775,1.281971998664736,0.06340065527851661,33.297491143146175,80.59661072817588,0.9985661793978362,3.348683546721793,0.7000944144490884,10.878673006861387,3
red,8.02319286747397,0.5360747145794486,0.20700537522594054,3.1774441269099585,0.05899985761882778,18.40235301825198,68.87046719272479,1.00067937523041,3.218360156545399,0.6451063041499386,10.368485657252254,4
red,7.50476096606784,0.4899256500275978,0.3297085558053381,0.5,0.08385297159863311,29.00231307357602,79.45653208290905,0.9987038784802924,3.219947778778862,0.6809188878105599,9.076201103452203,3
red,6.170532047766809,0.7260061836142319,0.11257709792542195,0.5,0.06573013210334268,1.0,52.30249826758799,0.9952385940448442,3.0779762301687246,0.5565858088294753,10.728062995171861,3
red,8.399318999646765,0.5903109905203805,0.31538139106605156,1.5007065998624698,0.058772242194162466,23.711001495998612,57.61208610068587,0.9992747788990798,3.268510458097731,0.5504225181924359,8.990807056887345,3
red,8.55336572441809,0.46997656356150763,0.2410448569878147,1.4605563868942664,0.08476211796079007,12.581129218125488,81.22159264615489,0.9976527969791111,3.6103307941045912,0.6729017760314114,10.406682665812589,3
red,7.347356075199834,0.5641266940943567,0.32460830381351685,2.6437785449722657,0.09050063442054744,13.659326388790339,49.817431356615224,0.9978269597793853,3.190666437758813,0.4874606295075967,10.273396243609698,3
red,7.1808669822621445,0.6931052430887037,0.185943217031032,4.745115426252058,0.04478381636665269,15.087163629398322,85.78526727515526,0.9973092067100062,3.3584815529353778,0.5576842340057405,9.657085780722149,3
red,7.272106427223491,0.7192074192621773,0.21052343802054244,1.5519460537299277,0.11379345650270284,18.46527116743394,30.08898253630226,0.9997192076044541,3.214757180487517,0.7028224826114678,9.424805472771519,3
red,6.619878141777003,0.5572901318078949,0.4393961075858034,3.4855969454997306,0.08064562268383364,31.571604778040403,60.341103881638716,0.9981047295691416,3.415280787070868,0.5800427048410552,9.554980510591088,3
red,8.278869407805534,0.6406320759097275,0.1936038279650216,3.703090001807033,0.07789665303363869,1.0,70.84247593992882,0.9956083988561274,3.3613694760489974,0.5533598599518154,12.212543888109757,3
red,6.965686454615851,0.6714084632394429,0.2035178234073696,0.5,0.10133550383249124,15.440401782918094,62.47740155101373,0.9979716278848368,3.2615677900996767,0.5319397174675036,9.970360319671414,3
red,7.359047669846659,0.5355373506283645,0.23787343702679337,2.9569114458256025,0.08139624774263281,7.835129202927517,44.41470954423002,0.9984585362533928,3.0317596608177007,0.6545215347999029,10.027088350814568,3
